Country,date,Year,Week,Sex,Age,Deaths,Baseline,Exposure,Excess,lp,up
Spain,2019-06-03,2019,22,m,0,10,12.793025379779225,1074288.2,-2.793025379779225,6,20
Spain,2019-06-10,2019,23,m,0,15,12.774933911327789,1074288.2,2.225066088672211,6,21
Spain,2019-06-17,2019,24,m,0,8,12.756836489292159,1074288.2,-4.756836489292159,6,21
Spain,2019-06-24,2019,25,m,0,10,12.73873464303154,1074288.2,-2.73873464303154,6,20
Spain,2019-07-01,2019,26,m,0,13,12.720629893670639,1074288.2,0.27937010632936143,6,20
Spain,2019-07-08,2019,27,m,0,19,12.70252375409512,1074288.2,6.29747624590488,6,20
Spain,2019-07-15,2019,28,m,0,18,12.684417728948528,1074288.2,5.315582271051472,6,20
Spain,2019-07-22,2019,29,m,0,16,12.666313314630985,1074288.2,3.333686685369015,6,20
Spain,2019-07-29,2019,30,m,0,12,12.648211999299976,1074288.2,-0.648211999299976,6,20
Spain,2019-08-05,2019,31,m,0,16,12.630115262872495,1074288.2,3.3698847371275047,6,20
Spain,2019-08-12,2019,32,m,0,10,12.612024577029183,1074288.2,-2.6120245770291834,6,20
Spain,2019-08-19,2019,33,m,0,10,12.593941405219967,1074288.2,-2.593941405219967,7,20
Spain,2019-08-26,2019,34,m,0,21,12.575867202671814,1074288.2,8.424132797328186,6,20
Spain,2019-09-02,2019,35,m,0,15,12.557803416397672,1074288.2,2.4421965836023283,6,20
Spain,2019-09-09,2019,36,m,0,15,12.539751485207367,1074288.2,2.4602485147926334,5,20
Spain,2019-09-16,2019,37,m,0,12,12.521712839720141,1074288.2,-0.5217128397201414,6,20
Spain,2019-09-23,2019,38,m,0,19,12.50368890237872,1074288.2,6.49631109762128,6,20
Spain,2019-09-30,2019,39,m,0,8,12.485681087465258,1074288.2,-4.485681087465258,6,20
Spain,2019-10-07,2019,40,m,0,12,12.467690801118408,1074288.2,-0.4676908011184082,6,20
Spain,2019-10-14,2019,41,m,0,20,12.44971944135251,1074288.2,7.55028055864749,6,20
Spain,2019-10-21,2019,42,m,0,17,12.431768398078072,1074288.2,4.568231601921928,6,20
Spain,2019-10-28,2019,43,m,0,12,12.413839053123773,1074288.2,-0.4138390531237732,6,20
Spain,2019-11-04,2019,44,m,0,8,12.395932780260274,1074288.2,-4.395932780260274,6,20
Spain,2019-11-11,2019,45,m,0,7,12.378050945225116,1074288.2,-5.378050945225116,6,20
Spain,2019-11-18,2019,46,m,0,14,12.360194674255004,1074288.2,1.6398053257449963,5,20
Spain,2019-11-25,2019,47,m,0,13,12.34236416230092,1074288.2,0.6576358376990807,6,20
Spain,2019-12-02,2019,48,m,0,24,12.324559372203542,1074288.2,11.675440627796458,6,21
Spain,2019-12-09,2019,49,m,0,19,12.306780266857219,1074288.2,6.693219733142781,6,19
Spain,2019-12-16,2019,50,m,0,17,12.289026809209677,1074288.2,4.710973190790323,6,20
Spain,2019-12-23,2019,51,m,0,21,12.271298962262243,1074288.2,8.728701037737757,6,20
Spain,2019-12-30,2019,52,m,0,21,12.253596689069532,1074288.2,8.746403310930468,5,20
Spain,2020-01-06,2020,1,m,0,10,12.235919952739474,1074288.2,-2.235919952739474,6,20
Spain,2020-01-13,2020,2,m,0,19,12.218268716433224,1074288.2,6.781731283566776,6,20
Spain,2020-01-20,2020,3,m,0,14,12.200642943365052,1074288.2,1.799357056634948,6,20
Spain,2020-01-27,2020,4,m,0,17,12.183042596802363,1074288.2,4.816957403197637,5,21
Spain,2020-02-03,2020,5,m,0,14,12.165467640065508,1074288.2,1.8345323599344923,6,20
Spain,2020-02-10,2020,6,m,0,25,12.147918036527663,1074288.2,12.852081963472337,5,20
Spain,2020-02-17,2020,7,m,0,19,12.13039374961506,1074288.2,6.86960625038494,6,20
Spain,2020-02-24,2020,8,m,0,18,12.112894742806471,1074288.2,5.887105257193529,5,20
Spain,2020-03-02,2020,9,m,0,13,12.095420979633444,1074288.2,0.9045790203665565,5,20
Spain,2020-03-09,2020,10,m,0,15,12.077972423680196,1074288.2,2.9220275763198043,5,20
Spain,2020-03-16,2020,11,m,0,21,12.060549038583328,1074288.2,8.939450961416672,5,20
Spain,2020-03-23,2020,12,m,0,23,12.04315078803205,1074288.2,10.95684921196795,5,20
Spain,2020-03-30,2020,13,m,0,20,12.025777635767838,1074288.2,7.974222364232162,5,20
Spain,2020-04-06,2020,14,m,0,20,12.008429545584592,1074288.2,7.991570454415408,6,20
Spain,2020-04-13,2020,15,m,0,16,11.991106481328284,1074288.2,4.008893518671716,5,20
Spain,2020-04-20,2020,16,m,0,20,11.973808406897195,1074288.2,8.026191593102805,6,20
Spain,2020-04-27,2020,17,m,0,14,11.956535286241596,1074288.2,2.0434647137584037,5,20
Spain,2020-05-04,2020,18,m,0,9,11.939287083363787,1074288.2,-2.939287083363787,5,20
Spain,2020-05-11,2020,19,m,0,25,11.922063762317975,1074288.2,13.077936237682025,5,20
Spain,2020-05-18,2020,20,m,0,9,11.904865287210306,1074288.2,-2.9048652872103062,5,20
Spain,2020-05-25,2020,21,m,0,10,11.887691622198581,1074288.2,-1.8876916221985809,6,20
Spain,2020-06-01,2020,22,m,0,16,11.870542731492366,1074288.2,4.129457268507634,5,20
Spain,2020-06-08,2020,23,m,0,17,11.853418579352901,1074288.2,5.146581420647099,5,19
Spain,2020-06-15,2020,24,m,0,13,11.83631913009292,1074288.2,1.1636808699070809,5,20
Spain,2020-06-22,2020,25,m,0,11,11.819244348076657,1074288.2,-0.8192443480766567,5,20
Spain,2020-06-29,2020,26,m,0,17,11.802194197719734,1074288.2,5.197805802280266,5,20
Spain,2020-07-06,2020,27,m,0,15,11.78516864348919,1074288.2,3.2148313565108104,5,21
Spain,2020-07-13,2020,28,m,0,14,11.768167649903154,1074288.2,2.2318323500968464,5,20
Spain,2020-07-20,2020,29,m,0,17,11.751191181531174,1074288.2,5.2488088184688255,5,21
Spain,2020-07-27,2020,30,m,0,25,11.734239202993695,1074288.2,13.265760797006305,5,20
Spain,2020-08-03,2020,31,m,0,16,11.717311678962309,1074288.2,4.282688321037691,5,19
Spain,2020-08-10,2020,32,m,0,18,11.700408574159527,1074288.2,6.2995914258404735,5,21
Spain,2020-08-17,2020,33,m,0,13,11.683529853358813,1074288.2,1.316470146641187,5,20
Spain,2020-08-24,2020,34,m,0,13,11.666675481384406,1074288.2,1.3333245186155942,5,19
Spain,2020-08-31,2020,35,m,0,22,11.64984542311123,1074288.2,10.35015457688877,5,20
Spain,2020-09-07,2020,36,m,0,11,11.633039643465002,1074288.2,-0.6330396434650023,5,20
Spain,2020-09-14,2020,37,m,0,14,11.61625810742195,1074288.2,2.3837418925780494,5,19
Spain,2020-09-21,2020,38,m,0,21,11.599500780008832,1074288.2,9.400499219991168,5,21
Spain,2020-09-28,2020,39,m,0,18,11.582767626302916,1074288.2,6.417232373697084,5,20
Spain,2014-01-06,2014,1,m,5,8,3.140932372519316,1281467.42,4.859067627480684,0,7
Spain,2014-01-13,2014,2,m,5,4,3.136683072953359,1281467.42,0.863316927046641,0,7
Spain,2014-01-20,2014,3,m,5,1,3.13243952217301,1281467.42,-2.13243952217301,0,8
Spain,2014-01-27,2014,4,m,5,2,3.1282017124008443,1281467.42,-1.1282017124008443,0,7.024999999999864
Spain,2014-02-03,2014,5,m,5,4,3.1239696358699924,1281467.42,0.8760303641300076,0,7
Spain,2014-02-10,2014,6,m,5,2,3.119743284824071,1281467.42,-1.1197432848240712,0,7
Spain,2014-02-17,2014,7,m,5,1,3.1155226515171894,1281467.42,-2.1155226515171894,0,7
Spain,2014-02-24,2014,8,m,5,3,3.1113077282139527,1281467.42,-0.11130772821395274,0,7
Spain,2014-03-03,2014,9,m,5,3,3.1070985071894097,1281467.42,-0.10709850718940972,0,7
Spain,2014-03-10,2014,10,m,5,2,3.1028949807290815,1281467.42,-1.1028949807290815,0,8
Spain,2014-03-17,2014,11,m,5,3,3.0986971411289157,1281467.42,-0.0986971411289157,0,7
Spain,2014-03-24,2014,12,m,5,6,3.0945049806952647,1281467.42,2.9054950193047353,0,7
Spain,2014-03-31,2014,13,m,5,5,3.090318491744918,1281467.42,1.909681508255082,0,7
Spain,2014-04-07,2014,14,m,5,3,3.0861376666050595,1281467.42,-0.0861376666050595,0,7
Spain,2014-04-14,2014,15,m,5,2,3.0819624976132207,1281467.42,-1.0819624976132207,0,7
Spain,2014-04-21,2014,16,m,5,1,3.077793084716394,1281467.42,-2.077793084716394,0,7
Spain,2014-04-28,2014,17,m,5,3,3.0736299571036967,1281467.42,-0.07362995710369669,0,7
Spain,2014-05-05,2014,18,m,5,3,3.0694737483773524,1281467.42,-0.06947374837735243,0,7
Spain,2014-05-12,2014,19,m,5,3,3.0653250886757055,1281467.42,-0.06532508867570552,0,7
Spain,2014-05-19,2014,20,m,5,4,3.061184604688336,1281467.42,0.9388153953116638,0,7
Spain,2014-05-26,2014,21,m,5,6,3.057052919672427,1281467.42,2.942947080327573,0,7
Spain,2014-06-02,2014,22,m,5,3,3.0529306534704537,1281467.42,-0.05293065347045367,0,7
Spain,2014-06-09,2014,23,m,5,5,3.0488184225290538,1281467.42,1.9511815774709462,0,7
Spain,2014-06-16,2014,24,m,5,3,3.0447168399192743,1281467.42,-0.04471683991927433,0,7
Spain,2014-06-23,2014,25,m,5,2,3.0406265153579217,1281467.42,-1.0406265153579217,0,7
Spain,2014-06-30,2014,26,m,5,1,3.0365480552302113,1281467.42,-2.0365480552302113,0,7
Spain,2014-07-07,2014,27,m,5,3,3.0324820626135978,1281467.42,-0.03248206261359776,0,8
Spain,2014-07-14,2014,28,m,5,2,3.0284291373028696,1281467.42,-1.0284291373028696,0,7
Spain,2014-07-21,2014,29,m,5,3,3.024389875836325,1281467.42,-0.024389875836325015,0,6
Spain,2014-07-28,2014,30,m,5,3,3.0203648715232343,1281467.42,-0.020364871523234296,0,7
Spain,2014-08-04,2014,31,m,5,3,3.016354714472371,1281467.42,-0.0163547144723708,0,8
Spain,2014-08-11,2014,32,m,5,2,3.0123599916218016,1281467.42,-1.0123599916218016,0,7
Spain,2014-08-18,2014,33,m,5,1,3.0083812867697337,1281467.42,-2.0083812867697337,0,6
Spain,2014-08-25,2014,34,m,5,5,3.004419180606511,1281467.42,1.995580819393489,0,7
Spain,2014-09-01,2014,35,m,5,3,3.0004742507477933,1281467.42,-4.7425074779328114e-4,0,7
Spain,2014-09-08,2014,36,m,5,3,2.996547071768778,1281467.42,0.0034529282312218967,0,7
Spain,2014-09-15,2014,37,m,5,4,2.9926382152395616,1281467.42,1.0073617847604384,0,6
Spain,2014-09-22,2014,38,m,5,2,2.988748249761564,1281467.42,-0.9887482497615641,0,7
Spain,2014-09-29,2014,39,m,5,2,2.984877741005072,1281467.42,-0.984877741005072,0,7
Spain,2014-10-06,2014,40,m,5,2,2.981027251747816,1281467.42,-0.981027251747816,0,7
Spain,2014-10-13,2014,41,m,5,3,2.977197341914672,1281467.42,0.022802658085327998,0,7
Spain,2014-10-20,2014,42,m,5,2,2.973388568618322,1281467.42,-0.9733885686183221,0,6
Spain,2014-10-27,2014,43,m,5,3,2.969601486201038,1281467.42,0.030398513798961968,0,6
Spain,2014-11-03,2014,44,m,5,2,2.965836646277483,1281467.42,-0.965836646277483,0,7
Spain,2014-11-10,2014,45,m,5,4,2.962094597778514,1281467.42,1.0379054022214862,0,6.024999999999864
Spain,2014-11-17,2014,46,m,5,4,2.958375886996032,1281467.42,1.041624113003968,0,7
Spain,2014-11-24,2014,47,m,5,4,2.954681057628855,1281467.42,1.045318942371145,0,7
Spain,2014-12-01,2014,48,m,5,4,2.9510106508295197,1281467.42,1.0489893491704803,0,6
Spain,2014-12-08,2014,49,m,5,4,2.947365205252186,1281467.42,1.052634794747814,0,7
Spain,2014-12-15,2014,50,m,5,4,2.9437452571014524,1281467.42,1.0562547428985476,0,7
Spain,2014-12-22,2014,51,m,5,3,2.9401513401821595,1281467.42,0.05984865981784049,0,6.024999999999864
Spain,2014-12-29,2014,52,m,5,3,2.9365839859502336,1281467.42,0.06341601404976638,0,7
Spain,2015-01-05,2015,1,m,5,3,2.9278864021000666,1279214.15,0.07211359789993343,0,7
Spain,2015-01-12,2015,2,m,5,3,2.9243799349363417,1279214.15,0.07562006506365826,0,7
Spain,2015-01-19,2015,3,m,5,4,2.9209015617703455,1279214.15,1.0790984382296545,0,7
Spain,2015-01-26,2015,4,m,5,2,2.9174518042705437,1279214.15,-0.9174518042705437,0,7
Spain,2015-02-02,2015,5,m,5,5,2.914031182028502,1279214.15,2.085968817971498,0,7
Spain,2015-02-09,2015,6,m,5,3,2.910640212615282,1279214.15,0.08935978738471784,0,7
Spain,2015-02-16,2015,7,m,5,5,2.9072794116388305,1279214.15,2.0927205883611695,0,7
Spain,2015-02-23,2015,8,m,5,4,2.903949292802225,1279214.15,1.096050707197775,0,7
Spain,2015-03-02,2015,9,m,5,4,2.9006503679629008,1279214.15,1.0993496320370992,0,7
Spain,2015-03-09,2015,10,m,5,5,2.8973831471927762,1279214.15,2.1026168528072238,0,7
Spain,2015-03-16,2015,11,m,5,3,2.8941481388392836,1279214.15,0.10585186116071643,0,7
Spain,2015-03-23,2015,12,m,5,2,2.890945849587394,1279214.15,-0.8909458495873941,0,7
Spain,2015-03-30,2015,13,m,5,7,2.887776784522391,1279214.15,4.112223215477609,0,7
Spain,2015-04-06,2015,14,m,5,3,2.8846414471937423,1279214.15,0.11535855280625773,0,7
Spain,2015-04-13,2015,15,m,5,2,2.881540339679759,1279214.15,-0.8815403396797592,0,7
Spain,2015-04-20,2015,16,m,5,2,2.8784739626532097,1279214.15,-0.8784739626532097,0,6
Spain,2015-04-27,2015,17,m,5,4,2.8754428154477916,1279214.15,1.1245571845522084,0,7
Spain,2015-05-04,2015,18,m,5,1,2.8724473961255854,1279214.15,-1.8724473961255854,0,7
Spain,2015-05-11,2015,19,m,5,5,2.869488201545343,1279214.15,2.130511798454657,0,7
Spain,2015-05-18,2015,20,m,5,6,2.8665657274317056,1279214.15,3.1334342725682944,0,6
Spain,2015-05-25,2015,21,m,5,6,2.8636804684453407,1279214.15,3.1363195315546593,0,7
Spain,2015-06-01,2015,22,m,5,2,2.8608329182539336,1279214.15,-0.8608329182539336,0,7
Spain,2015-06-08,2015,23,m,5,4,2.8580235696041503,1279214.15,1.1419764303958497,0,6
Spain,2015-06-15,2015,24,m,5,2,2.8552529143944465,1279214.15,-0.8552529143944465,0,7
Spain,2015-06-22,2015,25,m,5,4,2.8525214437488264,1279214.15,1.1474785562511736,0,7
Spain,2015-06-29,2015,26,m,5,5,2.8498296480914953,1279214.15,2.1501703519085047,0,7
Spain,2015-07-06,2015,27,m,5,5,2.8471780172224133,1279214.15,2.1528219827775867,0,7
Spain,2015-07-13,2015,28,m,5,2,2.844567040393771,1279214.15,-0.8445670403937711,0,6
Spain,2015-07-20,2015,29,m,5,1,2.8419972063874184,1279214.15,-1.8419972063874184,0,7
Spain,2015-07-27,2015,30,m,5,2,2.839469003593145,1279214.15,-0.8394690035931451,0,6
Spain,2015-08-03,2015,31,m,5,4,2.836982920087965,1279214.15,1.1630170799120352,0,7
Spain,2015-08-10,2015,32,m,5,3,2.8345394437162708,1279214.15,0.16546055628372924,0,7
Spain,2015-08-17,2015,33,m,5,2,2.832139062170952,1279214.15,-0.8321390621709521,0,7
Spain,2015-08-24,2015,34,m,5,3,2.8297822630754643,1279214.15,0.17021773692453568,0,6
Spain,2015-08-31,2015,35,m,5,3,2.8274695340668123,1279214.15,0.17253046593318766,0,6
Spain,2015-09-07,2015,36,m,5,1,2.8252013628795285,1279214.15,-1.8252013628795285,0,7
Spain,2015-09-14,2015,37,m,5,4,2.8229782374305645,1279214.15,1.1770217625694355,0,6
Spain,2015-09-21,2015,38,m,5,3,2.820800645905218,1279214.15,0.17919935409478205,0,7
Spain,2015-09-28,2015,39,m,5,4,2.8186690768439426,1279214.15,1.1813309231560574,0,6
Spain,2015-10-05,2015,40,m,5,3,2.8165840192302247,1279214.15,0.18341598076977528,0,7
Spain,2015-10-12,2015,41,m,5,1,2.814545962579431,1279214.15,-1.8145459625794311,0,6.024999999999864
Spain,2015-10-19,2015,42,m,5,3,2.812555397028607,1279214.15,0.18744460297139298,0,6
Spain,2015-10-26,2015,43,m,5,2,2.8106128134273862,1279214.15,-0.8106128134273862,0,7
Spain,2015-11-02,2015,44,m,5,2,2.808718703429805,1279214.15,-0.8087187034298049,0,6
Spain,2015-11-09,2015,45,m,5,2,2.8068735595872565,1279214.15,-0.8068735595872565,0,7
Spain,2015-11-16,2015,46,m,5,3,2.805077875442389,1279214.15,0.19492212455761093,0,7
Spain,2015-11-23,2015,47,m,5,5,2.80333214562418,1279214.15,2.19666785437582,0,7
Spain,2015-11-30,2015,48,m,5,2,2.801636865943942,1279214.15,-0.8016368659439421,0,6
Spain,2015-12-07,2015,49,m,5,3,2.799992533492514,1279214.15,0.2000074665074858,0,7
Spain,2015-12-14,2015,50,m,5,2,2.7983996467385013,1279214.15,-0.7983996467385013,0,6
Spain,2015-12-21,2015,51,m,5,2,2.79685870562763,1279214.15,-0.79685870562763,0,7
Spain,2015-12-28,2015,52,m,5,5,2.7953702116832333,1279214.15,2.2046297883167667,0,6
Spain,2016-01-04,2016,1,m,5,5,2.7824320710884636,1273947.64,2.2175679289115364,0,6
Spain,2016-01-11,2016,2,m,5,1,2.781055672908,1273947.64,-1.7810556729079998,0,7
Spain,2016-01-18,2016,3,m,5,1,2.779733014789682,1273947.64,-1.7797330147896822,0,6
Spain,2016-01-25,2016,4,m,5,2,2.778464603500053,1273947.64,-0.7784646035000531,0,6
Spain,2016-02-01,2016,5,m,5,3,2.7772509478943963,1273947.64,0.2227490521056037,0,7
Spain,2016-02-08,2016,6,m,5,5,2.776092559023864,1273947.64,2.223907440976136,0,7
Spain,2016-02-15,2016,7,m,5,5,2.7749899502438056,1273947.64,2.2250100497561944,0,7
Spain,2016-02-22,2016,8,m,5,8,2.773943625662425,1273947.64,5.226056374337575,0,7
Spain,2016-02-29,2016,9,m,5,5,2.7729533925219862,1273947.64,2.2270466074780138,0,7
Spain,2016-03-07,2016,10,m,5,4,2.7720179779417182,1273947.64,1.2279820220582818,0,6
Spain,2016-03-14,2016,11,m,5,1,2.771136020784735,1273947.64,-1.771136020784735,0,6
Spain,2016-03-21,2016,12,m,5,1,2.7703061647203615,1273947.64,-1.7703061647203615,0,6
Spain,2016-03-28,2016,13,m,5,7,2.7695270579706293,1273947.64,4.230472942029371,0,7
Spain,2016-04-04,2016,14,m,5,2,2.7687973530636927,1273947.64,-0.7687973530636927,0,6.024999999999864
Spain,2016-04-11,2016,15,m,5,5,2.7681157065940125,1273947.64,2.2318842934059875,0,6
Spain,2016-04-18,2016,16,m,5,2,2.7674807789893774,1273947.64,-0.7674807789893774,0,6
Spain,2016-04-25,2016,17,m,5,3,2.766891234284552,1273947.64,0.23310876571544803,0,6
Spain,2016-05-02,2016,18,m,5,4,2.766345739901674,1273947.64,1.233654260098326,0,6
Spain,2016-05-09,2016,19,m,5,5,2.765842966437188,1273947.64,2.234157033562812,0,7
Spain,2016-05-16,2016,20,m,5,4,2.7653815874554097,1273947.64,1.2346184125445903,0,7
Spain,2016-05-23,2016,21,m,5,2,2.764960279288552,1273947.64,-0.7649602792885521,0,6
Spain,2016-05-30,2016,22,m,5,2,2.76457772084331,1273947.64,-0.76457772084331,0,6
Spain,2016-06-06,2016,23,m,5,1,2.764232593413832,1273947.64,-1.764232593413832,0,6
Spain,2016-06-13,2016,24,m,5,2,2.763923580501117,1273947.64,-0.7639235805011171,0,6
Spain,2016-06-20,2016,25,m,5,1,2.7636493676388305,1273947.64,-1.7636493676388305,0,7
Spain,2016-06-27,2016,26,m,5,2,2.763408642225453,1273947.64,-0.7634086422254529,0,7
Spain,2016-07-04,2016,27,m,5,2,2.763200093362716,1273947.64,-0.7632000933627161,0,6
Spain,2016-07-11,2016,28,m,5,3,2.7630224117003794,1273947.64,0.23697758829962057,0,7
Spain,2016-07-18,2016,29,m,5,6,2.7628742892873044,1273947.64,3.2371257107126956,0,7
Spain,2016-07-25,2016,30,m,5,3,2.7627544194287075,1273947.64,0.23724558057129252,0,6
Spain,2016-08-01,2016,31,m,5,3,2.762661496549741,1273947.64,0.2373385034502591,0,6
Spain,2016-08-08,2016,32,m,5,3,2.7625942160652075,1273947.64,0.2374057839347925,0,7
Spain,2016-08-15,2016,33,m,5,2,2.7625512742555687,1273947.64,-0.7625512742555687,0,7
Spain,2016-08-22,2016,34,m,5,1,2.7625313681490242,1273947.64,-1.7625313681490242,0,6
Spain,2016-08-29,2016,35,m,5,3,2.762533195409923,1273947.64,0.23746680459007719,0,6
Spain,2016-09-05,2016,36,m,5,3,2.762555454233163,1273947.64,0.23744454576683705,0,6
Spain,2016-09-12,2016,37,m,5,5,2.7625968432449257,1273947.64,2.2374031567550743,0,6.024999999999864
Spain,2016-09-19,2016,38,m,5,3,2.762656061409416,1273947.64,0.237343938590584,0,6.024999999999864
Spain,2016-09-26,2016,39,m,5,1,2.7627318079418313,1273947.64,-1.7627318079418313,0,6
Spain,2016-10-03,2016,40,m,5,4,2.76282278222745,1273947.64,1.2371772177725502,0,7
Spain,2016-10-10,2016,41,m,5,3,2.762927683746799,1273947.64,0.2370723162532009,0,7
Spain,2016-10-17,2016,42,m,5,1,2.7630452120070497,1273947.64,-1.7630452120070497,0,7
Spain,2016-10-24,2016,43,m,5,2,2.763174066479452,1273947.64,-0.763174066479452,0,6
Spain,2016-10-31,2016,44,m,5,2,2.763312946542938,1273947.64,-0.7633129465429378,0,6
Spain,2016-11-07,2016,45,m,5,2,2.7634605514338446,1273947.64,-0.7634605514338446,0,6
Spain,2016-11-14,2016,46,m,5,2,2.7636155802017495,1273947.64,-0.7636155802017495,0,6
Spain,2016-11-21,2016,47,m,5,2,2.7637767316714434,1273947.64,-0.7637767316714434,0,6
Spain,2016-11-28,2016,48,m,5,3,2.76394270441103,1273947.64,0.23605729558896993,0,6
Spain,2016-12-05,2016,49,m,5,3,2.764112196706129,1273947.64,0.23588780329387093,0,6
Spain,2016-12-12,2016,50,m,5,5,2.76428390654028,1273947.64,2.23571609345972,0,6
Spain,2016-12-19,2016,51,m,5,3,2.7644565315813354,1273947.64,0.23554346841866458,0,6
Spain,2016-12-26,2016,52,m,5,3,2.7646287691741973,1273947.64,0.2353712308258027,0,6
Spain,2017-01-02,2017,1,m,5,4,2.7371246645538427,1261195.88,1.2628753354461573,0,6
Spain,2017-01-09,2017,2,m,5,2,2.737290540842825,1261195.88,-0.737290540842825,0,6
Spain,2017-01-16,2017,3,m,5,2,2.7374521628131943,1261195.88,-0.7374521628131943,0,6
Spain,2017-01-23,2017,4,m,5,5,2.7376082396183055,1261195.88,2.2623917603816945,0,6
Spain,2017-01-30,2017,5,m,5,3,2.7377574801464037,1261195.88,0.26224251985359626,0,6
Spain,2017-02-06,2017,6,m,5,3,2.7378985930497897,1261195.88,0.26210140695021034,0,6
Spain,2017-02-13,2017,7,m,5,2,2.738030286780095,1261195.88,-0.738030286780095,0,6
Spain,2017-02-20,2017,8,m,5,1,2.7381512696296673,1261195.88,-1.7381512696296673,0,6
Spain,2017-02-27,2017,9,m,5,3,2.738260249779019,1261195.88,0.26173975022098084,0,6
Spain,2017-03-06,2017,10,m,5,1,2.738355935350353,1261195.88,-1.738355935350353,0,7
Spain,2017-03-13,2017,11,m,5,3,2.7384370344672564,1261195.88,0.2615629655327436,0,6
Spain,2017-03-20,2017,12,m,5,2,2.738502255320363,1261195.88,-0.7385022553203631,0,6
Spain,2017-03-27,2017,13,m,5,4,2.7385503062392536,1261195.88,1.2614496937607464,0,7
Spain,2017-04-03,2017,14,m,5,3,2.7385798957702727,1261195.88,0.2614201042297273,0,6
Spain,2017-04-10,2017,15,m,5,1,2.738589732760603,1261195.88,-1.738589732760603,0,6
Spain,2017-04-17,2017,16,m,5,1,2.738578526448233,1261195.88,-1.738578526448233,0,6
Spain,2017-04-24,2017,17,m,5,1,2.7385449865581872,1261195.88,-1.7385449865581872,0,6
Spain,2017-05-01,2017,18,m,5,3,2.7384878234046335,1261195.88,0.2615121765953665,0,6
Spain,2017-05-08,2017,19,m,5,1,2.7384057479991935,1261195.88,-1.7384057479991935,0,7
